933643501	20200630	202006	2020	2020.4932	JUD	JUDGE						JUD			NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	2	1	2	1.90217391304347	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20200707071500	https://livenews.co.nz/2020/07/07/freshwater-commissioners-and-fast-track-consenting-convenor-appointed/
933643502	20200630	202006	2020	2020.4932	JUD	HIGH COURT						JUD			OPP	ACTIVIST						OPP			1	110	110	11	3	-2.0	10	1	10	-2.40963855421687	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20200707071500	https://zeenews.india.com/telangana/telangana-old-secretariat-building-demolition-begins-new-one-to-be-built-in-saifabad-2294085.html
933643503	20200630	202006	2020	2020.4932	NZL	NEW ZEALAND	NZL																		1	043	043	04	1	2.8	8	1	8	1.62748643761302	5	Southland, Southland, New Zealand	NZ	NZF8	22391	-45.6667	168	11483307	0								5	Southland, Southland, New Zealand	NZ	NZF8	22391	-45.6667	168	11483307	20200707071500	https://livenews.co.nz/2020/07/02/southland-man-eager-to-see-the-world-on-navys-biggest-ever-ship/
933643504	20200630	202006	2020	2020.4932	NZL	NEW ZEALAND	NZL																		1	043	043	04	1	2.8	2	1	2	1.62748643761302	5	Southland, Southland, New Zealand	NZ	NZF8	22391	-45.6667	168	11483307	0								1	South Korea	KS	KS		37	127.5	KS	20200707071500	https://livenews.co.nz/2020/07/02/southland-man-eager-to-see-the-world-on-navys-biggest-ever-ship/
933643505	20200630	202006	2020	2020.4932	NZLGOVHLH	NEW ZEALAND	NZL					GOV	HLH												1	0831	083	08	2	5.0	2	1	2	-1.80180180180181	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20200707071500	https://www.cairnspost.com.au/business/work/jacinda-ardern-the-big-risk-for-new-zealand-pm-ahead-of-upcoming-election/news-story/4ddb6ad3e3ee81e33539aab287bdc300?nk=803c2f9392e4bdb76587d7837a98ecea-1594105340
933643506	20200630	202006	2020	2020.4932	NZLJUD	NEW ZEALAND	NZL					JUD													1	020	020	02	1	3.0	2	1	2	1.90217391304347	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20200707071500	https://livenews.co.nz/2020/07/07/freshwater-commissioners-and-fast-track-consenting-convenor-appointed/
933643507	20200630	202006	2020	2020.4932	QATMED	AL JAZEERA	QAT					MED													1	010	010	01	1	0.0	10	2	10	-9.33760683760683	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20200707071500	https://www.msn.com/en-us/news/world/malaysia-probes-al-jazeera-documentary-about-migrant-arrests/ar-BB16q57v
933643508	20200630	202006	2020	2020.4932	QATMED	AL JAZEERA	QAT					MED													1	011	011	01	1	-0.1	10	2	10	-9.33760683760683	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20200707071500	https://www.msn.com/en-us/news/world/malaysia-probes-al-jazeera-documentary-about-migrant-arrests/ar-BB16q57v
933643509	20200630	202006	2020	2020.4932	QATMED	AL JAZEERA	QAT					MED													1	124	124	12	3	-4.0	10	2	10	-9.33760683760683	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20200707071500	https://www.msn.com/en-us/news/world/malaysia-probes-al-jazeera-documentary-about-migrant-arrests/ar-BB16q57v
933643510	20200706	202007	2020	2020.5096	AUSGOV	AUSTRALIA	AUS					GOV			GOV	CHIEF EXECUTIVE						GOV			1	010	010	01	1	0.0	1	1	1	-3.12722103766879	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20200707071500	https://www.news.com.au/world/coronavirus/closures/coronavirus-victoria-confronting-scenes-at-lockeddown-public-housing-towers-in-melbourne/news-story/b3458fb537f8c3c99b65bde6b8938d97
933643511	20200706	202007	2020	2020.5096	EGY	EGYPTIAN	EGY								EGYCOP	EGYPT	EGY					COP			1	010	010	01	1	0.0	1	1	1	-7.67634854771785	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	3	Jersey City, New Jersey, United States	US	USNJ		40.7282	-74.0776	877450	20200707071500	https://www.news24xx.com/read/news/27276/A-hunger-striking-medical-student-from-New-Jersey-was-released-from-a-Cairo-jail
933643512	20200706	202007	2020	2020.5096	OPP	PROTESTER						OPP													1	141	141	14	3	-6.5	10	1	10	1.4	1	Trinidad And Tobago	TD	TD		11	-61	TD	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	20200707071500	http://www.jamaicaobserver.com/news/ruling-guyana-coalition-supporters-protest-ahead-of-ccj-ruling_197954?profile=1470
933643513	20200707	202007	2020	2020.5123											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-3.73134328358209	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20200707071500	https://www.georgeherald.com/News/Article/National/covid-19-sa-breaches-200k-mark-202007070834
933643514	20200707	202007	2020	2020.5123											ARE	ABU DHABI	ARE								1	042	042	04	1	1.9	5	1	5	-2.66272189349113	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20200707071500	https://www.oneindia.com/india/kerala-gold-smuggling-who-is-swapna-suresh-3115972.html
933643515	20200707	202007	2020	2020.5123											AUS	ADELAIDE	AUS								0	042	042	04	1	1.9	1	1	1	-2.95031055900621	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20200707071500	https://www.dailymail.co.uk/news/article-8497021/Another-state-puts-strict-limit-returning-Australian-travellers.html
933643516	20200707	202007	2020	2020.5123											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	1	1	1	-9.62962962962963	0								4	Springvale, New South Wales, Australia	AS	AS02	4962	-34.15	148.8	-1601871	4	Springvale, New South Wales, Australia	AS	AS02	4962	-34.15	148.8	-1601871	20200707071500	https://www.news.com.au/news/national/melbourne-policeman-injured-as-accused-car-thief-rams-police-vehicles/news-story/c743790b13267e8d4cc77dad8602d1a3
933643517	20200707	202007	2020	2020.5123											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	-3.11526479750778	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20200707071500	https://nairobinews.nation.co.ke/editors-picks/sgr-passenger-train-services-to-resume
933643518	20200707	202007	2020	2020.5123											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	6	1	6	-5.2915082382763	0								3	Mount Rushmore, South Dakota, United States	US	USSD		43.8803	-103.459	1267035	3	Mount Rushmore, South Dakota, United States	US	USSD		43.8803	-103.459	1267035	20200707071500	https://rapidcityjournal.com/eedition/page-a1/page_ecce4448-3d68-5997-82f6-56e614d202bf.html
933643519	20200707	202007	2020	2020.5123											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	3	1	3	-0.10050251256281	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20200707071500	https://www.wyomingnews.com/news/local_news/after-criticism-of-process-state-leaders-approve-bid-to-buy-occidental-land-in-southern-wyoming/article_52c30ae2-8564-5e71-bf11-ff99bfa73814.html
933643520	20200707	202007	2020	2020.5123											BUS	LANDLORD						BUS			0	100	100	10	3	-5.0	10	1	10	-2.77410832232497	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20200707071500	https://barbadostoday.bb/2020/07/07/landlord-locks-out-tenants-for-unpaid-rent/
933643521	20200707	202007	2020	2020.5123											BUSLAB	BUSINESS						BUS	LAB		1	051	051	05	1	3.4	5	1	5	1.8348623853211	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20200707071500	https://www.bozemandailychronicle.com/coronavirus/bozeman-companies-received-millions-in-small-business-aid/article_bdb9654f-86e3-5da1-bbde-130d4fd9036b.html
933643522	20200707	202007	2020	2020.5123											CHE	GENEVA	CHE								0	020	020	02	1	3.0	3	1	3	-5.10855683269476	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200707071500	https://www.express.co.uk/news/world/1306023/swine-flu-china-research-new-pandemic-warning-coronavirus
933643523	20200707	202007	2020	2020.5123											CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	-4.48795180722892	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20200707071500	https://www.kulr8.com/news/national/china-cuts-uighur-births-with-iuds-abortion-sterilization/article_5e3fbe83-9781-566a-ba43-1dd6edffe1b4.html
933643524	20200707	202007	2020	2020.5123											CHN	CHONGQING	CHN								0	043	043	04	1	2.8	6	1	6	3.5	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20200707071500	https://www.eslbase.com/jobs/view/high-paying-young-learners-and-adults-esl-teaching-jobs-across-china/
933643525	20200707	202007	2020	2020.5123											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	3.5	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20200707071500	https://www.eslbase.com/jobs/view/high-paying-young-learners-and-adults-esl-teaching-jobs-across-china/
933643526	20200707	202007	2020	2020.5123											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	-3.09477756286267	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20200707071500	https://www.icis.com/explore/resources/news/2020/07/07/10527112/asia-pa-steady-for-three-weeks-demand-outlook-grim
933643527	20200707	202007	2020	2020.5123											CHN	CHINESE	CHN								1	110	110	11	3	-2.0	1	1	1	-2.22222222222223	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200707071500	https://www.msn.com/en-us/finance/other/us-considering-banning-tiktok-chinese-social-media-apps-pompeo-says/ar-BB16qe7P
933643528	20200707	202007	2020	2020.5123											CHN	CHINA	CHN								1	141	141	14	3	-6.5	5	1	5	-1.27591706539075	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20200707071500	https://dissidentvoice.org/2020/07/white-supremacist-intelligence-alliance-pushes-china-hostage-standoff/
933643529	20200707	202007	2020	2020.5123											CHN	CHINA	CHN								0	190	190	19	4	-10.0	4	1	4	-1.50564617314931	0								4	Galwan River, India (general), India	IN	IN00	72785	34.7056	78.1703	-2095774	1	China	CH	CH		35	105	CH	20200707071500	https://zeenews.india.com/india/iaf-s-mig-29-fighter-aircraft-apache-attack-helicopters-conduct-night-patrolling-along-lac-with-china-2294097.html
933643530	20200707	202007	2020	2020.5123											CHNGOV	CHINESE	CHN					GOV			1	0841	084	08	2	7.0	3	1	3	-4.54545454545454	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20200707071500	https://www.independent.ie/world-news/tiktok-to-leave-hong-kong-amid-security-law-fears-39346672.html
933643531	20200707	202007	2020	2020.5123											CHNGOV	CHINESE	CHN					GOV			1	0841	084	08	2	7.0	3	1	3	-4.54545454545454	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20200707071500	https://www.independent.ie/world-news/tiktok-to-leave-hong-kong-amid-security-law-fears-39346672.html
933643532	20200707	202007	2020	2020.5123											CHRPRO210	LUTHERAN				CHR	PRO				1	036	036	03	1	4.0	5	1	5	0.284900284900285	0								0								0								20200707071500	https://www.newsitem.com/news/local/new-regulations-cause-preschool-to-close/article_187f7567-24ed-5485-b13e-0cd6db922652.html
933643533	20200707	202007	2020	2020.5123											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-2.77410832232497	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20200707071500	https://barbadostoday.bb/2020/07/07/landlord-locks-out-tenants-for-unpaid-rent/
933643534	20200707	202007	2020	2020.5123											COP	POLICE						COP			0	046	046	04	1	7.0	3	1	3	-5.2915082382763	0								3	Potter County, Pennsylvania, United States	US	USPA		42.0003	-78.125	1213684	3	Potter County, Pennsylvania, United States	US	USPA		42.0003	-78.125	1213684	20200707071500	https://rapidcityjournal.com/eedition/page-a1/page_ecce4448-3d68-5997-82f6-56e614d202bf.html
933643535	20200707	202007	2020	2020.5123											COP	POLICE						COP			0	046	046	04	1	7.0	1	1	1	-5.2915082382763	0								3	Potter County, Pennsylvania, United States	US	USPA		42.0003	-78.125	1213684	3	Gettysburg, South Dakota, United States	US	USSD	SD107	45.0116	-99.9557	1255235	20200707071500	https://rapidcityjournal.com/eedition/page-a1/page_ecce4448-3d68-5997-82f6-56e614d202bf.html
933643536	20200707	202007	2020	2020.5123											COP	POLICE						COP			0	046	046	04	1	7.0	1	1	1	-5.2915082382763	0								3	Gettysburg, South Dakota, United States	US	USSD	SD107	45.0116	-99.9557	1255235	3	Gettysburg, South Dakota, United States	US	USSD	SD107	45.0116	-99.9557	1255235	20200707071500	https://rapidcityjournal.com/eedition/page-a1/page_ecce4448-3d68-5997-82f6-56e614d202bf.html
